name,lat,long,url,rating,comment,sal1,sal2,id_open_close_main,id_customer_main,id_option_main,id_review_main,zone,distance_rangsit,distance_khlong_rangsit,distance_lak_hok
#2MORROW SPACE,13.9622577,100.5889478,"https://www.google.com/maps/place/%232MORROW+SPACE/@13.9641382,100.5902408,17.67z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e28189ca383991:0xb1734d47582c6123!8m2!3d13.9622577!4d100.5889478!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11c55h9x_r?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.1,37.0,฿100-200 ต่อคน,4.0,oc_11,ci_11,option_11,review_11,rakhok,3.1979970372782756,2.334537574960363,0.5566884183250277
AN Cafe' & Delivery,13.9626115,100.5855371,"https://www.google.com/maps/place/AN+Cafe'+%26+Delivery/@13.9641382,100.5902408,17.67z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e281623989dd2b:0xe16471cfa6143059!8m2!3d13.9626115!4d100.5855371!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11f6mp0qq0?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.3,47.0,฿100-200 ต่อคน,13.0,oc_12,ci_12,option_12,review_12,rakhok,3.255118413640138,2.4833657077619793,0.8339527826836083
Long Dog Coffee and Bakery,13.9626149,100.5892793,"https://www.google.com/maps/place/Long+Dog+Coffee+and+Bakery/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e28150f64bca1d:0x364aef4150541c!8m2!3d13.9626149!4d100.5892793!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11j50q7hk9?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.5,35.0,฿1-100 ต่อคน,9.0,oc_13,ci_13,option_13,review_13,rakhok,3.1519571477348087,2.2832810258667204,0.5032481217890344
1996 Coffee ม.รังสิต,13.963177,100.5878745,"https://www.google.com/maps/place/1996+Coffee+%E0%B8%A1.%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e2815e53cdd2fb:0x3bf7faefaabfb03!8m2!3d13.963177!4d100.5878745!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11qnjhq50_?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",1.0,1.0,,,,ci_14,option_14,review_14,rakhok,3.1243045544168293,2.297502098312976,0.5822950640897894
อู่หลง Coffee,13.9636643,100.5898359,"https://www.google.com/maps/place/%E0%B8%AD%E0%B8%B9%E0%B9%88%E0%B8%AB%E0%B8%A5%E0%B8%87+Coffee/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e28119a781b789:0x3c7c411726350bf7!8m2!3d13.9636643!4d100.5898359!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgEEY2FmZeABAA!16s%2Fg%2F11fnr9rsph?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",5.0,2.0,,,oc_15,ci_15,option_15,review_15,rakhok,3.026025335274133,2.152118866231855,0.37889914021725607
Mister Latte,13.9620017,100.5832604,"https://www.google.com/maps/place/Mister+Latte/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e281ba54870c37:0x2225707bb6a18163!8m2!3d13.9620017!4d100.5832604!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11px50zlv9?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.8,11.0,,,oc_16,ci_16,option_16,review_16,rakhok,3.402934519579613,2.681503659100257,1.0854549794042725
กูโรตีชาชักคาเฟ่ เมืองเอก,13.963539,100.5893216,"https://www.google.com/maps/place/%E0%B8%81%E0%B8%B9%E0%B9%82%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%8A%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%81%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AD%E0%B8%81/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e29f7c1d0a91cf:0x9f25cfc60b15286f!8m2!3d13.963539!4d100.5893216!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgEEY2FmZeABAA!16s%2Fg%2F11rn4l7r9k?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.0,25.0,฿100-200 ต่อคน,9.0,,ci_17,option_17,review_17,rakhok,3.050318625327781,2.1888185133146005,0.43063701847152286
Happyhub Cafe,13.9629393,100.5867197,"https://www.google.com/maps/place/Happyhub+Cafe/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e281a9663b9613:0x16a1f3d250e401ba!8m2!3d13.9629393!4d100.5867197!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11ty26v3sr?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.5,2.0,,,oc_18,ci_18,option_18,review_18,rakhok,3.1825047206734665,2.3836563016779193,0.7036909378933611
Starbucks,13.9645034,100.5863108,"https://www.google.com/maps/place/Starbucks/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x311d7d8bea61325d:0xe99aa9fe24ace360!8m2!3d13.9645034!4d100.5863108!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11c1dq88vq?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.5,121.0,฿100-200 ต่อคน,6.0,oc_19,ci_19,option_19,review_19,rakhok,3.029223452392439,2.262592598511157,0.6836829886744274
Café Amazon สาขา มหาวิทยาลัยรังสิต,13.9644076,100.5867483,"https://www.google.com/maps/place/Caf%C3%A9+Amazon+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2+%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e281f49fec51e7:0x3135e8cfb9179f5e!8m2!3d13.9644076!4d100.5867483!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgEEY2FmZeABAA!16s%2Fg%2F11bx42gv5g?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.2,66.0,฿1-200 ต่อคน,8.0,oc_20,ci_20,option_20,review_20,rakhok,3.02518623100597,2.2446964950717634,0.6405019243885077
CoffeeFlavor,13.9607037,100.5883339,"https://www.google.com/maps/place/CoffeeFlavor/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e281c60701cc75:0xfc5f943b7468f04d!8m2!3d13.9607037!4d100.5883339!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgEEY2FmZeABAA!16s%2Fg%2F11g4dxyf8c?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",5.0,1.0,,,oc_21,ci_21,option_21,review_21,rakhok,3.3807771319025566,2.5190124958064177,0.7313597185393723
It's me cafe,13.9637788,100.5857536,"https://www.google.com/maps/place/It's+me+cafe/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e281fc127fe0ad:0xf13cf9bc4d23ddf5!8m2!3d13.9637788!4d100.5857536!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgEIYXJ0X2NhZmXgAQA!16s%2Fg%2F11pf5szrvg?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",5.0,5.0,,,oc_22,ci_22,option_22,review_22,rakhok,3.1245751904281116,2.3630819450936573,0.763367520204336
CHANOMKAIMUK,13.9660603,100.5852073,"https://www.google.com/maps/place/CHANOMKAIMUK/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e281002adb4021:0xe5f42420fddc9054!8m2!3d13.9660603!4d100.5852073!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11ldjw_70v?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",,,,,,ci_23,option_23,review_26,rakhok,2.906029282375298,2.1978686492235715,0.7848810463276502
Sky Me Cafe ร้านกาแฟ มหาลัยรังสิต,13.962703,100.5860956,"https://www.google.com/maps/place/Sky+Me+Cafe+%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F+%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e281b9fa34b2e3:0x273da26a7c4c6454!8m2!3d13.962703!4d100.5860956!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11v6d7t_xy?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.1,14.0,฿100-200 ต่อคน,7.0,oc_24,ci_24,option_24,review_24,rakhok,3.2270702340439104,2.4418023412987657,0.7755394819192435
Nomwan Cafe,13.968857,100.587691,"https://www.google.com/maps/place/Nomwan+Cafe/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e2818f0e1d737d:0x6c7deed71a768de0!8m2!3d13.968857!4d100.587691!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgEEY2FmZeABAA!16s%2Fg%2F1pp2vgr6g?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.2,59.0,฿1-100 ต่อคน,6.0,oc_25,ci_25,option_25,review_25,rakhok,2.5228003175023552,1.7873663195436567,0.6119962284569915
Penn Coffee and More | เพ็ญ คอฟฟี่ แอนด์ มอร์,13.9645952,100.5925968,"https://www.google.com/maps/place/Penn+Coffee+and+More+%7C+%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%8D+%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88+%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C+%E0%B8%A1%E0%B8%AD%E0%B8%A3%E0%B9%8C/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e2814f396c5295:0x78f7e89f064063b9!8m2!3d13.9645952!4d100.5925968!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgEEY2FmZeABAA!16s%2Fg%2F11jv8b8jdm?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.5,66.0,฿1-100 ต่อคน,17.0,oc_26,ci_26,option_26,review_26,rakhok,2.882806428900848,1.9446376595131671,0.14644990244539102
19 Sweet Cafe,13.9644614,100.5921074,"https://www.google.com/maps/place/19+Sweet+Cafe/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e2818bda831099:0xe3d3e3281896897!8m2!3d13.9644614!4d100.5921074!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgEEY2FmZeABAA!16s%2Fg%2F11c57d4s8n?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.0,2.0,,,oc_27,ci_27,option_27,review_27,rakhok,2.9027621888563786,1.9760742881937894,0.16570719961266686
ร้านพี่ย่ะ,13.9631651,100.587822,"https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B9%88%E0%B8%B0/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e2818f6e21907d:0xa150e3c3b7ec3ce7!8m2!3d13.9631651!4d100.587822!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgELY29mZmVlX3Nob3DgAQA!16s%2Fg%2F11f75zs2pf?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",4.9,10.0,฿1-100 ต่อคน,3.0,oc_28,ci_28,option_28,review_28,rakhok,3.1269792371162075,2.3014416782930884,0.5878220741033843
Number15 เมืองเอก(ม.รังสิต),13.9648515,100.5931719,"https://www.google.com/maps/place/Number15+%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AD%E0%B8%81(%E0%B8%A1.%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95)/@13.9645952,100.590215,18z/data=!4m11!1m3!2m2!1z4Lir4Lil4Lix4LiB4Lir4LiBIOC4hOC4suC5gOC4nw!6e5!3m6!1s0x30e281970b97d771:0x56a17d2f06eb2c05!8m2!3d13.9648515!4d100.5931719!15sCh_guKvguKXguLHguIHguKvguIEg4LiE4Liy4LmA4LifWiIiIOC4q-C4peC4seC4gSDguKvguIEg4LiE4Liy4LmA4LifkgEEY2FmZeABAA!16s%2Fg%2F11h2pkhbpm?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",5.0,2.0,,,oc_29,ci_29,option_29,review_29,rakhok,2.849532539386868,1.8985161372728356,0.13917609391556673
